id,name
26,"balloon blowing.The balloon gradually expands as air is blown into it, starting small and slowly inflating to its full size. The person's cheeks puff out while exhaling, then relax as the balloon grows."
27,"deadlifting.The lifter bends down to grip the bar, then drives upward by extending the hips and knees to stand fully upright. After a brief pause, they lower the bar back to the ground with controlled movement."
28,"situp.The person starts lying flat on their back, then bends at the waist to lift their torso upward until seated, before slowly lowering back down to the starting position."
29,"shuffling cards.The hands swiftly move back and forth, interleaving the cards in a rhythmic motion. The deck gradually blends as the cards slide and overlap in a fluid shuffle."
30,"stretching leg.The person slowly extends their leg outward, straightening it fully, then gently bends it back to the original position. The movement is smooth and controlled throughout."
31,"tapping guitar.The fingers swiftly move up and down the guitar strings, tapping them in a rhythmic pattern, then transition into a faster, more intricate sequence of alternating taps."
32,"throwing axe.The person swings their arm back, then swiftly propels it forward, releasing the axe mid-motion. The axe spins through the air before embedding itself into the target."
33,"high kick.The leg swiftly rises upward in a straight line, reaching its peak height with a sharp extension, then quickly retracts back to the starting position. The movement is dynamic and forceful, executed in one fluid motion."
34,"playing chess.The player moves a chess piece deliberately, then pauses to think before the opponent swiftly responds with their own move. Hands alternate between reaching and retreating as the game progresses."
35,"wrapping present.The hands swiftly fold the paper over the gift, smoothing the edges before securing it with tape. A ribbon is then tied around the wrapped present, finishing with a neat bow."
36,"finger snapping.The fingers quickly press together and then snap apart with a sharp sound. The motion is swift, lasting just a fraction of a second."
37,"tying knot (not on a tie).The hands grasp the rope ends, crossing and looping them tightly. The fingers pull and tuck the ends to secure the knot firmly in place."
38,"playing bagpipes.The player's fingers rapidly press and release the chanter's holes while their arms steadily squeeze the bag, producing continuous melodic notes. Their chest expands with deep breaths between phrases, maintaining the instrument's drone."
39,"dancing gangnam style.The dancer starts with slow, rhythmic steps, then transitions into fast, energetic moves, swinging arms and kicking legs in sync with the beat. The tempo shifts between controlled pauses and sudden bursts of motion."
40,"kicking field goal.The player approaches the ball and swings their leg forward, making contact to send it soaring upward. The ball travels in a high arc before descending toward the goalposts."
41,"hurling (sport).The player swiftly swings the hurley, striking the sliotar with a sharp upward motion, then follows through with a powerful, controlled extension of the arms and body. The motion transitions seamlessly from the backswing to the forceful forward drive."
42,"long jump.The athlete sprints down the runway, then leaps explosively into the air, extending their legs forward before landing in the sandpit. The motion transitions from a rapid run to a powerful jump and finally a controlled landing."
43,"golf driving.The golfer starts with a backswing, raising the club smoothly, then transitions into a powerful downswing, striking the ball with a controlled follow-through. The motion flows from a coiled stance to an explosive release, ending in a balanced finish."
44,"catching or throwing softball.The player swiftly extends their arm forward, releasing the softball with a smooth, upward motion. In another instance, they quickly reach out, glove open, to securely catch the incoming ball mid-air."
45,"smoking hookah.The person inhales deeply from the hookah hose, holding the smoke briefly before exhaling slowly, creating a steady stream of smoke that gradually dissipates into the air. Their lips gently purse around the mouthpiece, then relax as they release the smoke in a smooth, controlled motion."
46,"busking.The performer starts by strumming a guitar and singing softly, then gradually increases energy with dynamic movements and expressive gestures as the crowd gathers. The tempo and intensity rise, culminating in lively interactions with the audience."
47,"curling hair.The hand wraps a strand of hair around the curling iron, then slowly releases it as the curled section springs into a loose spiral. The iron glides upward, repeating the motion to create uniform waves."
48,"ice climbing.The climber swings their ice axe upward, embedding it firmly into the ice, then pulls their body up while kicking crampon spikes into the surface for stability. They repeat this rhythmic motion, steadily ascending the frozen wall."
49,"folding napkins.The hands smoothly unfold the napkin, then carefully fold it into precise, symmetrical layers. The fingers press along the edges to create sharp, neat creases."
50,"unboxing.The hands carefully lift and remove the item from its packaging, then rotate and inspect it from different angles. Fingers gently peel back layers and unfold components to reveal the contents."
51,"opening present.The hands reach forward to pull the ribbon, then lift the lid off the box with a quick motion, revealing the gift inside. Fingers slide along the wrapping edges before tearing the paper open."
52,"washing feet.The person bends down, pouring water over their feet and rubbing them with their hands, then rinses off the soap before drying them with a towel. The motion transitions from scrubbing to rinsing and finally drying."
53,"eating a burger.The person picks up the burger with both hands, brings it to their mouth, and takes a bite, chewing slowly. They then lower the burger slightly, pausing before taking another bite."
54,"riding unicycle.The rider mounts the unicycle, balancing as the wheel starts rolling forward with steady pedaling. Their body shifts slightly to maintain equilibrium while the wheel spins continuously."
55,"cleaning floor.The person moves a mop or broom back and forth across the floor, then pauses to wring out the mop or sweep debris into a dustpan."
56,"sailing.The boat glides smoothly across the water as the sails billow and shift with the wind. The crew adjusts the ropes and leans with the tilting hull, moving in rhythm with the waves."
57,"passing American football (in game).The quarterback quickly cocks his arm back and hurls the football forward in a tight spiral, while the receiver sprints, extends his arms, and snatches the ball mid-stride."
58,"surfing crowd.The crowd surges forward in a wave-like motion, bodies pressing tightly together before dispersing and regrouping in rhythmic pulses. People shift and sway collectively, creating a dynamic flow of movement."
59,"playing cricket.The batter swings the bat to hit the ball, then quickly runs between the wickets. The bowler delivers the ball with a smooth arm motion, followed by a follow-through stride."
60,"shoveling snow.The person bends forward, lifting the shovel with snow, then swings it to the side, releasing the snow. They repeat the motion, pushing and tossing snow rhythmically."
61,"folding paper.The hands smoothly unfold the paper flat, then carefully fold each corner inward in sequence, creating crisp edges as the paper transforms into a smaller, layered shape."
62,"shaking head.The head moves side to side in a quick, rhythmic motion, starting from a neutral position and returning to it. The movement repeats briefly before stopping."
63,"robot dancing.The robot starts with slow, rhythmic movements, gradually speeding up into dynamic spins and jumps before smoothly transitioning back to controlled, precise steps. Its limbs sync with the beat, shifting between sharp angles and fluid curves."
64,"laughing.The person starts with a neutral expression, then gradually breaks into a wide smile as their shoulders shake with laughter, eyes crinkling with amusement. The laughter peaks before slowly fading, leaving a lingering grin."
65,"baking cookies.The baker mixes the dough, rolls it flat, and cuts out shapes before placing them on a tray. The cookies then bake, rising and turning golden brown in the oven."
66,"chopping wood.The person raises the axe overhead, then swiftly swings it down to strike the log, splitting it with force. The motion repeats rhythmically, alternating between lifting and chopping."
67,playing drums.The drummer's arms swiftly alternate between striking the snare and cymbals while their feet pedal the bass drum in sync. Sticks rebound rapidly as hands blur across the toms in a rhythmic flurry.
68,"clean and jerk.The lifter explosively drives the barbell upward from the shoulders, then quickly drops under it to catch it overhead in a squat before standing up. The movement transitions smoothly from the powerful jerk to the controlled stabilization."
69,"driving a tractor.The driver starts the tractor and moves forward, gradually accelerating. They steer left and right while operating the controls, maintaining steady movement across the terrain."
70,"javelin throw.The athlete sprints forward, then abruptly stops to plant their foot and hurls the javelin with a powerful overhead throw, releasing it at the peak of their motion. The javelin soars forward in a high arc before descending."
71,"crossing river.The person steps into the river, carefully moving one foot forward while balancing, then shifts weight to the other foot, repeating the motion to cross the flowing water."
72,"spray painting.The artist swiftly moves the spray can in smooth, sweeping arcs, releasing bursts of paint in rhythmic motions. The hand accelerates and decelerates, creating layered streaks that overlap dynamically."
73,"playing ice hockey.The player swiftly skates forward, handling the puck with quick stick movements, then suddenly shifts direction to evade opponents. They powerfully shoot the puck toward the goal with a sharp, controlled motion."
74,"washing hands.The hands move under running water, rubbing together with soap, then rinsing off the lather before shaking off excess water. The motion shifts from vigorous scrubbing to gentle rinsing and drying."
75,"playing saxophone.The musician lifts the saxophone to their lips, fingers moving swiftly over the keys while their cheeks puff rhythmically. Their body sways gently as they blow into the instrument, producing smooth, flowing notes."
76,"doing nails.The hands remain steady as fingers spread slightly, then the brush smoothly glides across the nails with precise strokes, repeating the motion until each nail is evenly coated."
77,"dribbling basketball.The player repeatedly bounces the ball with one hand, alternating between quick, controlled taps and slower, deliberate pushes to maintain possession while moving. The rhythm varies as they speed up or slow down, adjusting the force and timing of each dribble."
78,"using computer.The person's hands move swiftly across the keyboard, fingers pressing keys in quick succession, while their eyes shift between the screen and the mouse cursor gliding smoothly. Their posture remains steady, occasionally adjusting slightly as they scroll or type."
79,"bookbinding.The hands align the pages neatly, then fold and press them together before stitching the spine with precise, rhythmic motions. Finally, the cover is attached and smoothed down firmly to complete the binding."
80,"playing badminton.The player swings the racket forward to hit the shuttlecock, then quickly shifts stance to prepare for the next return. The motion repeats as they alternate between striking and repositioning."
81,"brushing hair.The hand moves upward, gathering strands of hair, then smoothly glides downward as the brush strokes through the length. The motion repeats rhythmically, untangling and smoothing the hair with each pass."
82,"eating ice cream.The person lifts the ice cream cone to their mouth, taking small bites or licks, then lowers it between bites, repeating the motion rhythmically."
83,"juggling balls.The balls are tossed upward in a rhythmic sequence, each one arcing smoothly before being caught and thrown again in a continuous, flowing motion. Hands move swiftly to keep the balls airborne, maintaining a steady cycle of throws and catches."
84,"playing accordion.The hands press and expand the accordion's bellows rhythmically while fingers dance across the buttons and keys, creating flowing melodies. The arms smoothly push and pull to control the instrument's dynamic sound."
85,"waxing legs.The person applies wax onto their legs in smooth, even strokes, then swiftly pulls off the strips against the hair growth direction, removing the hair cleanly. The motion is quick and rhythmic, repeating until the area is fully treated."
86,"feeding fish.The person scoops fish food and sprinkles it into the water, then the fish quickly swim to the surface and gather to eat the floating pellets."
87,"beatboxing.The performer rapidly alternates between sharp lip pops, tongue clicks, and deep throat bass beats, creating a dynamic rhythmic sequence. The mouth movements shift quickly from tight pursed lips to open throat vibrations in sync with the tempo."
88,"snowboarding.The snowboarder glides down the slope, carving smooth turns while shifting weight between edges, then launches off a jump, tucking mid-air before landing with a spray of snow."
89,"snatch weight lifting.The lifter explosively pulls the barbell from the ground to overhead in one swift motion, then quickly drops under it to catch the weight at full extension. The movement transitions rapidly from the pull to the squat position."
90,"tap dancing.The dancer's feet rapidly strike the floor in quick, rhythmic patterns, alternating between toe taps and heel clicks while maintaining a steady tempo. The movements shift seamlessly between sharp, percussive steps and smooth glides, creating a dynamic interplay of sound and motion."
91,"shaving head.The razor moves smoothly across the scalp, gradually removing hair in even strokes. The head becomes progressively smoother as patches of hair disappear with each pass."
92,"breakdancing.The dancer starts with quick footwork and spins low to the ground, then transitions into dynamic freezes and power moves like windmills and headspins. The movements flow seamlessly between intricate floorwork and explosive acrobatic tricks."
93,"giving or receiving an award.The presenter extends the award towards the recipient, who then reaches out to accept it with both hands, smiling and nodding in gratitude. Their hands briefly meet during the exchange before the recipient holds the award up."
94,"dancing macarena.The dancer starts by extending their arms forward, then smoothly moves them to the sides while shifting weight between feet, following the rhythmic steps and hand motions of the Macarena. The arms then cross the chest before ending with a hip sway and clap."
95,"high jump.The athlete sprints forward, plants one foot, and launches upward, arching their body over the bar before descending. The motion transitions from a horizontal run to a vertical leap and graceful descent."
96,"scuba diving.The diver descends slowly into the water, adjusting the regulator while kicking fins rhythmically. Bubbles rise steadily as they explore, pausing occasionally to observe marine life."
97,"front raises.The arms start extended downward, then smoothly lift upward in front of the body until reaching shoulder height, before lowering back down with controlled movement. The motion repeats rhythmically, maintaining a steady tempo throughout."
98,"roller skating.The skater glides forward with smooth strides, pushing off one foot while balancing on the other, then alternates rhythmically. Their arms sway gently to maintain momentum as they curve and coast effortlessly."
99,"trimming or shaving beard.The hand moves the trimmer steadily along the jawline, reducing the beard's length, then glides smoothly upward to shape the mustache, leaving a neat finish."
100,"milking cow.The person's hands rhythmically squeeze and pull downward on the cow's udder, alternating between teats as streams of milk flow steadily into the bucket below. The motion repeats in a continuous, fluid cycle until milking is complete."
101,"cooking chicken.The chef chops the chicken into pieces, then stir-fries them in a sizzling pan until golden brown. The pieces are flipped and tossed continuously to ensure even cooking."
102,"playing squash or racquetball.The player swiftly swings the racket to hit the ball against the wall, then quickly shifts stance to prepare for the rebound. The motion repeats in rapid succession as they alternate between forehand and backhand strikes."
103,"pole vault.The vaulter sprints down the runway, plants the pole, and swings upward, arching over the bar before releasing the pole and landing on the mat. The motion transitions from a horizontal sprint to a vertical leap in a fluid, dynamic sequence."
104,"shot put.The athlete starts by crouching and holding the shot, then explosively extends their body and arm to propel the shot forward with a powerful push. The motion transitions smoothly from a coiled stance to a full-body extension, releasing the shot at the peak of momentum."
105,"side kick.The fighter lifts their leg sideways, extending it swiftly outward with a sharp snap, then retracts it back to the starting position in a fluid motion. The entire movement is quick and controlled."
106,"playing trumpet.The musician raises the trumpet to their lips, fingers pressing the valves rhythmically as they blow into the mouthpiece, producing vibrant notes. Their cheeks puff slightly with each breath while their hands move swiftly to change pitches."
107,"somersaulting.The person tucks into a forward roll, rotating head over heels in mid-air before landing back on their feet. The movement flows smoothly from takeoff to completion."
108,"snorkeling.The diver smoothly descends into the water, gliding forward while breathing through the snorkel, then gently kicks their fins to explore underwater, occasionally turning their head to observe. Their arms move slightly for balance as they float near the surface, pausing to admire marine life before continuing."
109,"shearing sheep.The shearer swiftly moves the clippers in smooth, rhythmic strokes along the sheep's body, removing the fleece in continuous, overlapping passes. The wool falls away in thick, even layers as the sheep remains still."
110,"playing harmonica.The musician brings the harmonica to their lips, fingers moving along the holes as they breathe in and out, creating rhythmic melodies with alternating notes and pauses."
111,"crying.Tears begin to well up in the eyes, then stream down the cheeks as the person's face contorts with sobs, shoulders shaking rhythmically. The crying intensifies with deeper breaths and louder whimpers before gradually subsiding into quiet sniffles."
112,"swimming backstroke.The swimmer's arms alternately sweep backward in circular motions while the legs perform a steady flutter kick, creating a continuous, rhythmic propulsion through the water. The body rolls slightly side to side with each arm stroke, maintaining a streamlined motion."
113,"feeding goats.A person extends their hand with food toward the goats, who quickly gather and nibble eagerly. The hand withdraws as the goats continue munching, then reaches out again with more food."
114,"pumping fist.The arm bends at the elbow, then swiftly extends upward as the fist clenches and pumps forcefully downward before relaxing back to the starting position. The motion repeats with rhythmic energy."
115,"country line dancing.Dancers step to the side in unison, then tap their heels together before spinning and clapping in sync with the upbeat rhythm. The line moves forward and back, weaving quick footwork with smooth turns and coordinated arm swings."
116,"playing clarinet.The musician brings the clarinet to their lips, fingers moving swiftly over the keys while blowing steadily, then pauses briefly before resuming with a smooth, flowing melody."
117,"biking through snow.The cyclist pedals steadily, pushing through the thick snow as flakes swirl around. The wheels spin and slip occasionally, struggling against the resistance before gaining momentum."
118,"ski jumping.The skier accelerates down the ramp, crouching low before launching into the air, then extends their body mid-flight before landing with knees bent to absorb the impact."
119,"washing dishes.The hands pick up a dish, scrub it under running water, then rinse off the soap before placing it aside. The motion repeats with another dish, alternating between scrubbing and rinsing."
120,"passing American football (not in game).The quarterback quickly cocks his arm back and hurls the football forward in a tight spiral, while the receiver extends his hands to catch the ball smoothly mid-stride."
121,"dying hair.The person applies dye to their hair, spreading it evenly through the strands, then waits as the color develops over time before rinsing it out."
122,"catching or throwing frisbee.The person reaches out and grasps the frisbee mid-air with a quick hand motion, then swiftly swings their arm forward to release it with a flick of the wrist. The frisbee spins away smoothly as the arm follows through in a fluid arc."
123,"bungee jumping.The jumper leaps off the platform, free-falling rapidly before the bungee cord stretches and recoils, pulling them back upward in a bouncing motion. The cord continues to oscillate until the movement gradually stabilizes."
124,"presenting weather forecast.The meteorologist gestures toward the weather map while pointing at changing temperature symbols, then smoothly transitions to indicating rainfall patterns with sweeping hand movements."
125,"filling eyebrows.The hand moves steadily along the brow line, carefully filling in sparse areas with short, precise strokes. The motion repeats smoothly, gradually darkening and shaping the eyebrows."
126,"smoking.The person lifts a cigarette to their lips, inhales deeply, then exhales a slow stream of smoke, repeating the motion with relaxed pauses between puffs."
127,"diving cliff.The diver leaps off the cliff, extending their body mid-air before tucking into a tight somersault. They then straighten out and pierce the water smoothly with minimal splash."
128,"hitting baseball.The batter swings the bat forward with a rapid motion, making contact with the ball at the peak of the swing. The ball then accelerates away as the bat follows through in a smooth arc."
129,"barbecuing.The person starts by placing food on the grill, then flips it occasionally as it cooks. Finally, they remove the cooked food from the heat."
130,"massaging back.The hands press firmly into the back with slow, circular motions, then glide upward along the spine before applying rhythmic kneading along the shoulders. The pressure varies between deep, steady strokes and lighter, sweeping movements."
131,"flying kite.The kite soars upward as the person pulls the string, then dips and dances in the wind as they adjust the tension. The movements shift between gentle tugs and quick releases to keep it aloft."
132,"belly dancing.The dancer's hips sway rhythmically in circular motions while the torso undulates smoothly, transitioning into sharp shimmies and controlled isolations of the abdomen and shoulders. Arms flow gracefully, accentuating the fluid hip drops and quick, precise vibrations of the midsection."
133,"climbing tree.The person reaches up to grab a branch, then pulls themselves upward while stepping onto a lower limb. They continue ascending by alternately pulling with their arms and pushing with their legs."
134,"driving a car.The driver turns the steering wheel while pressing the accelerator, then shifts gears as the car moves forward. Their hands adjust the wheel periodically to maintain direction."
135,"pushing car.The person leans forward, applying steady force with their hands against the car, gradually moving it forward as their arms extend and legs push off the ground. The car rolls ahead as the person maintains momentum, shifting their weight to keep pushing."
136,"tai chi.The practitioner moves slowly and fluidly, transitioning between graceful postures with controlled, circular motions. Each motion flows seamlessly into the next, maintaining a steady, meditative rhythm."
137,"bowling.The bowler swings the ball backward, then smoothly transitions into a forward motion, releasing it down the lane toward the pins. The ball rolls steadily before striking the pins, scattering them in all directions."
138,"playing cello.The cellist's bow glides smoothly across the strings, then shifts to rapid, precise strokes as fingers dance along the fingerboard. Arms sway gently with the melody before settling into a deep, resonant finish."
139,"riding elephant.The person climbs onto the elephant's back, then sits steadily as the elephant begins to walk with a slow, swaying motion. The rider adjusts their posture rhythmically, moving in sync with the elephant's strides."
140,"golf putting.The golfer smoothly swings the putter back, then accelerates it forward to strike the ball, sending it rolling toward the hole with controlled precision. The stroke is deliberate and fluid, maintaining a steady rhythm throughout."
141,"dunking basketball.The player leaps upward, extending their arm to forcefully slam the ball through the hoop, then lands back on the ground as the ball drops through the net."
142,"playing paintball.Players swiftly dart between cover, firing paintballs in rapid bursts, then pause to reload before sprinting to new positions in short, intense exchanges."
143,"playing poker.The player picks up cards, examines them briefly, then places a bet by pushing chips forward. Later, they reveal their hand by flipping the cards face up on the table."
144,"throwing discus.The athlete spins rapidly, building momentum before releasing the discus with a powerful forward thrust. The discus flies through the air in a smooth, arcing trajectory."
145,"windsurfing.The surfer leans back, gripping the sail as the wind catches it, then shifts weight forward to glide across the water, adjusting posture to steer and maintain balance. The board tilts and turns with the waves, creating a dynamic, fluid motion."
146,"headbanging.The head rapidly jerks downward and then snaps back up repeatedly in a rhythmic motion, often synchronized with music beats, creating a dynamic up-and-down movement."
147,"motorcycling.The rider accelerates, leaning forward as the motorcycle speeds up, then shifts weight to navigate turns, smoothly balancing through dynamic movements. The bike tilts sharply during corners before straightening out on straightaways."
148,"zumba.The dancers move energetically, shifting between fast-paced steps and rhythmic hip swings, then transition into synchronized arm waves and quick turns. Their motions flow continuously, alternating between sharp isolations and fluid full-body grooves."
149,"capoeira.The practitioner fluidly transitions between low sweeps and high kicks, blending rhythmic dodges with acrobatic cartwheels and handstands in continuous motion. Movements alternate between explosive strikes and deceptive escapes, synchronized with the berimbau's tempo."
150,"jumping into pool.The person bends their knees and leaps upward, then tucks their legs mid-air before extending them to enter the water headfirst with a splash. Their body straightens as they submerge, arms slicing through the surface."
151,"walking the dog.The person starts walking forward while holding the leash, and the dog moves alongside, occasionally pulling ahead or lagging behind as they both progress. Their strides sync and adjust naturally as they continue forward."
152,"bench pressing.The lifter lowers the barbell steadily to the chest, then pushes it upward explosively until arms are fully extended. The movement transitions smoothly from controlled descent to powerful ascent."
153,"yoga.The practitioner smoothly transitions from downward dog into a forward fold, then gracefully rises into mountain pose with controlled breathing. Movements flow continuously between postures, maintaining steady rhythm and alignment."
154,"jetskiing.The rider accelerates swiftly, leaning forward as the jetski surges across the water, then sharply turns, tilting sideways with the spray arcing behind. Moments later, they throttle down, bobbing gently as the waves settle."
155,"canoeing or kayaking.The paddler rhythmically dips the paddle into the water, alternating sides to propel the canoe forward smoothly. Their torso twists slightly with each stroke, maintaining balance and momentum."
156,"playing guitar.The guitarist's fingers swiftly move across the strings, strumming and plucking in rhythmic patterns, while their hand glides smoothly along the fretboard, shifting chords seamlessly."
157,"tango dancing.The dancers move in close embrace, their legs intertwining with sharp, synchronized kicks and quick pivots. Their bodies sway and pause rhythmically, alternating between fluid glides and sudden, dramatic stops."
158,"mowing lawn.The person pushes the lawnmower forward in a steady motion, then turns it around to cut the next row. The blades spin continuously as the grass is trimmed evenly."
159,"pull ups.The person grips the bar, pulls their body upward until the chin clears the bar, then lowers back down with controlled movement. The motion repeats rhythmically, maintaining steady tension throughout."
160,"skateboarding.The skater pushes off and glides forward, then shifts weight to perform an ollie, lifting the board into the air before landing smoothly. The motion flows from a steady roll into a quick pop and controlled descent."
161,"arm wrestling.The wrestlers' arms strain against each other, rising and falling as they push and resist, until one forces the other's hand down to the table."
162,"playing bass guitar.The fingers press and slide along the strings while the right hand plucks rhythmically, creating deep, resonant tones. The body sways slightly with the beat as the hands move continuously across the fretboard."
163,"feeding birds.A person extends their hand, scattering seeds as birds flutter down to peck at the food. The birds hop and gather closely, their heads bobbing while feeding eagerly."
164,"playing tennis.The player swings the racket to hit the ball, then quickly moves to reposition for the next shot, repeating the motion in a continuous rally."
165,"riding or walking with horse.The person mounts the horse and begins riding, transitioning from a slow walk to a steady trot. Their body moves rhythmically with the horse's gait, maintaining balance while holding the reins."
166,"skiing (not slalom or cross-country).The skier glides smoothly down the slope, shifting weight between turns while maintaining balance. Their knees flex rhythmically as they carve arcs in the snow, poles swinging in sync with each movement."
167,"hula hooping.The person starts spinning the hula hoop around their waist with steady hip movements, then gradually speeds up, shifting the hoop rhythmically while maintaining balance."
168,"marching.The person lifts one leg with a bent knee while swinging the opposite arm forward, then lowers the foot as the other leg rises in a steady, rhythmic motion. The movement repeats continuously with alternating legs and arms."
169,"abseiling.The person descends vertically down a rope, gradually lowering their body by controlling the rope's friction. Their movements are steady and controlled, alternating hand and foot adjustments to maintain a smooth descent."
170,"ice skating.The skater glides smoothly across the ice, shifting weight between legs with rhythmic strides, then spins gracefully, arms extending outward before pulling inward to accelerate the rotation."
171,"archery.The archer draws the bowstring back steadily, then releases it swiftly as the arrow flies forward. The motion transitions smoothly from tension to release with a quick follow-through."
172,"reading book.The person picks up the book, opens it, and begins scanning the pages with their eyes while occasionally flipping to the next one. Their fingers gently trace the lines as they read."
173,"contact juggling.The ball rolls smoothly across the hands and arms, transitioning with fluid circular motions as the performer guides it in continuous, graceful arcs without interruption."
174,"air drumming.The person mimics drumming motions in the air, arms moving rhythmically up and down as if hitting invisible drums, with hands alternating between striking and lifting. The motion flows continuously, syncing with an imagined beat, creating a dynamic, energetic performance."
175,"making pizza.The chef kneads the dough into a flat circle, then spreads tomato sauce and toppings evenly. Finally, they slide the pizza into the oven to bake until golden."
176,"playing violin.The violinist's bow glides smoothly across the strings, creating flowing melodies, then pauses briefly before transitioning into rapid, precise strokes for a lively passage."
177,"rock climbing.The climber grips the rock, pulling upward while pushing with their legs, then reaches for the next hold, shifting weight smoothly between movements. Hands and feet alternate in steady progression upward."
178,"blowing glass.The artisan gathers molten glass on a blowpipe, then steadily blows into it as the glowing orb expands and elongates into a delicate bubble. The glass stretches and thins under controlled breaths, gradually taking shape with rhythmic rotations."
179,"playing recorder.The child brings the recorder to their lips and begins blowing, fingers moving up and down the holes as they play a simple melody. Their cheeks puff slightly with each breath while their fingers tap rhythmically."
180,"playing trombone.The player extends and retracts the slide arm smoothly while blowing into the mouthpiece, creating rhythmic movements. Their fingers adjust the slide positions dynamically to produce varying notes."
181,"singing.The person opens their mouth and begins vocalizing with rhythmic lip and facial movements, sustaining notes with controlled breathing. Their expression shifts dynamically as they modulate pitch and volume while singing."
182,"spinning poi.The poi swings in a circular motion, gradually accelerating as the performer's wrist flicks, creating smooth, continuous loops that flow seamlessly from one rotation to the next."
183,"cheerleading.Cheerleaders energetically jump and kick in sync, then swiftly form a pyramid with dynamic lifts and coordinated stunts. Their movements transition seamlessly between high-energy tumbles and spirited arm motions."
184,"brushing teeth.The person picks up the toothbrush, applies toothpaste, and moves the brush in circular motions across their teeth. They rinse their mouth and spit out the water to finish."
185,"dancing ballet.The dancer gracefully extends their arms and rises onto their toes, then spins smoothly before leaping lightly through the air with controlled elegance."
