id,name
18,"slacklining.A person balances on a taut, narrow webbing stretched between two points, feet aligned along the line, arms extended sideways for stability, body slightly crouched."
19,"triple jump.The athlete stands on one leg, arms raised, with the other leg bent behind. The body leans forward slightly, poised to launch into a hop, step, and jump sequence."
20,"playing volleyball.A player stands with knees slightly bent, arms raised overhead, hands forming a triangle shape, eyes focused upward toward the ball above."
21,"trapezing.A performer hangs from a horizontal bar by their hands, legs extended or bent, suspended mid-air with arms fully stretched, body aligned vertically or angled."
22,"playing didgeridoo.A person holds a long, cylindrical didgeridoo diagonally with both hands, one near the mouth and the other supporting the lower end, lips pressed to the mouthpiece."
23,"kitesurfing.A person stands on a board, holding a kite's control bar with both hands. The kite floats above, connected by lines to the harness around the rider's waist."
24,"paragliding.A person is suspended in a harness beneath a large, curved canopy, with control lines extending upward to the wing's leading edges."
25,"scrambling eggs.A hand holds a fork over a bowl of beaten eggs, with yellow yolk and white mixed together. The fork is slightly tilted, ready to stir."
26,"balloon blowing.A person's lips are pressed against the narrow opening of a balloon, cheeks puffed outward as air flows into the balloon, which expands into a rounded shape."
27,"deadlifting.A person stands with feet shoulder-width apart, gripping a barbell with both hands, arms extended downward, back straight, and hips slightly bent."
28,"situp.A person lies on their back with knees bent, feet flat on the ground. Hands are behind the head, elbows pointing outward. The torso is raised toward the knees."
29,"shuffling cards.Hands hold a deck of cards, fingers bending the edges slightly. The cards overlap in a curved, staggered arrangement, forming a loose arch between the palms."
30,"stretching leg.One leg is extended straight out, aligned with the torso, while the other remains bent or grounded, creating a diagonal line from hip to foot."
31,"tapping guitar.A hand hovers above a guitar's strings, fingers curled slightly, with the index finger poised to strike downward onto a single string."
32,"throwing axe.A person's arm is extended backward, gripping an axe. The axe head is positioned above the shoulder, angled diagonally upward, ready to be thrown forward."
33,"high kick.The leg is fully extended upward, forming a straight line from the hip to the toes. The torso remains upright, with arms often extended for balance. The kicking leg's angle exceeds 90 degrees relative to the standing leg."
34,"playing chess.Two players sit opposite each other, hands hovering over a checkered board with chess pieces arranged in starting positions, fingers poised near pawns and knights."
35,"wrapping present.A hand holds a gift box, with fingers curled around its sides. A ribbon stretches across the box's top, overlapping at the center where it is being tied. Wrapping paper folds neatly around the edges."
36,"finger snapping.The thumb and middle finger are pressed together, then quickly slide apart, creating a sharp sound. The other fingers are slightly curled, relaxed, and spaced apart."
37,"tying knot (not on a tie).Two hands hold a rope, with fingers looping and twisting it into overlapping coils, forming a tight central intersection where the strands cross and tuck under each other."
38,"playing bagpipes.A person holds the bagpipes under one arm, with fingers pressing the chanter. The drone pipes extend upward from the bag, which is inflated by the player's arm."
39,"dancing gangnam style.A person stands with legs apart, one arm bent at the elbow pointing downward, the other extended forward, torso slightly leaned back."
40,"kicking field goal.A player stands upright, one foot planted on the ground, the other leg extended forward, foot contacting a football positioned vertically on a tee."
41,"hurling (sport).A player stands sideways, gripping a hurley with both hands, one near the base and one midway. The ball rests on the ground near their feet, ready to be struck."
42,"long jump.An athlete crouches low, arms extended behind, poised at the runway's edge. The body leans forward, legs bent, feet planted firmly on the takeoff board."
43,"golf driving.A golfer stands with feet apart, knees slightly bent, torso tilted forward, arms extended, holding a club angled behind the head, poised to swing downward."
44,"catching or throwing softball.A player's gloved hand is extended forward, fingers spread, palm facing upward. The softball is positioned just above the glove, mid-air, slightly compressed from impact. The throwing arm is drawn back, elbow bent at a sharp angle."
45,"smoking hookah.A person sits with a hookah on the floor, holding the hose in one hand. The mouthpiece is near their lips, and smoke rises from the bowl atop the stem."
46,"busking.A person stands on a sidewalk, holding a guitar. A hat lies open on the ground in front. Nearby, a small amplifier rests beside a backpack."
47,"curling hair.A curling iron wraps around a section of hair, forming a spiral shape. The hair coils tightly around the heated barrel, creating smooth, concentric rings."
48,"ice climbing.A climber ascends a vertical ice wall using ice axes and crampons, arms raised overhead, tools embedded in the ice, feet firmly planted on the frozen surface."
49,"folding napkins.A stack of unfolded napkins lies flat on a surface. Nearby, folded napkins form neat triangles or rectangles, edges aligned precisely, corners sharp."
50,"unboxing.A person's hands hold a sealed box, fingers gripping the edges. The box lid is slightly lifted, revealing a gap where contents are partially visible inside."
51,"opening present.A hand lifts the gift box lid, revealing colorful tissue paper inside. The box sits on a flat surface, its sides slightly crumpled from handling. Wrapped ribbons lie loosely around it."
52,"washing feet.A person sits with legs bent, hands cupping water over feet in a basin. Feet are submerged, toes slightly curled, water dripping between fingers."
53,"eating a burger.A hand holds a burger near an open mouth. The burger is tilted slightly, with lettuce and sauce visible between the bun layers. Fingers grip the sides firmly."
54,"riding unicycle.A person sits upright on a unicycle seat, feet on pedals, hands gripping handlebars or extended for balance, with the single wheel centered beneath."
55,"cleaning floor.A person bends forward, holding a mop with both hands. The mop head touches the floor, slightly compressed. Arms extend downward, shoulders hunched. Feet stand apart for balance."
56,"sailing.A sailboat glides on water, its mast rising vertically with sails billowing outward. Ropes extend diagonally from the mast to the deck, securing the sails in place."
57,"passing American football (in game).A quarterback's arm is extended backward, gripping the football. A receiver's hands are outstretched forward, fingers spread, aligned to catch the ball mid-air between them."
58,"surfing crowd.A surfer stands upright on a board, surrounded by a dense crowd of people in the water, some swimming, others on boards, all closely packed together."
59,"playing cricket.A batsman stands with legs apart, holding a bat horizontally. A bowler in a coiled stance grips the ball, facing the batsman. Fielders crouch in scattered positions around the pitch."
60,"shoveling snow.A person stands upright, gripping a shovel's handle with both hands. The shovel's blade is angled downward, partially buried in a pile of snow. The arms are slightly bent, ready to lift."
61,"folding paper.A flat paper is bent symmetrically along a central crease, with two edges meeting precisely while the opposite sides align evenly."
62,"shaking head.The head tilts slightly to one side, then moves horizontally from left to right, with the chin remaining level and the neck relaxed."
63,"robot dancing.A humanoid robot stands with arms raised, legs slightly bent, and torso tilted, forming dynamic angles between its limbs and body."
64,"laughing.Mouth wide open, corners raised high; eyes slightly squinted with creases at the edges; cheeks lifted and rounded; head often tilted back slightly."
65,"baking cookies.A person's hands knead dough on a floured surface, with a rolling pin nearby. Cookie cutters and shaped dough pieces are scattered around a baking tray."
66,"chopping wood.A person stands with feet apart, gripping an axe handle with both hands. The axe is raised overhead, its blade angled downward toward a log resting on a sturdy block."
67,"playing drums.A drummer sits on a stool, hands holding drumsticks above a drum set with cymbals to the sides and a bass drum at the feet."
68,"clean and jerk.The barbell rests on the lifter's shoulders, hands gripping it wide. The lifter stands upright, feet shoulder-width apart, elbows pointing forward, torso straight, and head aligned with the spine."
69,"driving a tractor.A person sits in the tractor's elevated cab, hands on the steering wheel, feet near pedals, surrounded by the vehicle's large frame, wheels, and attached machinery."
70,"javelin throw.The athlete stands upright, holding the javelin horizontally behind the head, arm extended back, torso slightly arched, and feet planted shoulder-width apart."
71,"crossing river.A person stands midstream, one foot on a submerged rock, the other lifted forward, arms outstretched for balance, facing the opposite bank."
72,"spray painting.A hand holds a spray can at an angle, pointing towards a surface. The nozzle emits a fine mist of paint, forming an arc-shaped spread on the flat plane."
73,"playing ice hockey.A player in skates leans forward, gripping a hockey stick with both hands, poised to strike a puck on the ice, facing an opponent in similar stance."
74,"washing hands.Hands positioned under a running faucet, fingers slightly spread, palms facing upward. Soap bubbles cover the hands, with water flowing downward over them."
75,"playing saxophone.A person holds a saxophone diagonally across their torso, fingers pressing keys, mouthpiece near lips, elbows out to the sides, instrument bell angled forward."
76,"doing nails.A hand holds a nail file, fingers curled around it. The other hand extends, fingers spread slightly, nails positioned for filing. The file touches a nail's edge at an angle."
77,"dribbling basketball.A hand positioned below a basketball, fingers spread and slightly bent, with the ball in mid-air just above the palm, ready to descend."
78,"using computer.A person sits in front of a desk with hands on a keyboard, eyes focused on the monitor. The computer screen displays content, and the mouse rests nearby."
79,"bookbinding.A stack of paper sheets aligned neatly, pressed between two rigid covers, with a spine binding them together along one edge, creating a unified book form."
80,"playing badminton.A player stands mid-court, racket raised diagonally, shuttlecock suspended near the net. Opponent poised in ready stance, feet shoulder-width apart, racket held forward."
81,"brushing hair.A hand holds a brush near the head, with strands of hair draped over the brush's bristles. The brush is angled slightly downward."
82,"eating ice cream.A person holds an ice cream cone in one hand, bringing it close to their mouth. The ice cream sits atop the cone, slightly tilted. Their lips touch the creamy surface."
83,"juggling balls.Multiple balls suspended in mid-air at varying heights, arranged in an arc or circular pattern around the juggler's hands, with some ascending and others descending."
84,"playing accordion.The accordion rests on the player's lap, hands gripping the keyboard and buttons, bellows expanded outward in a slight curve, arms bent at the elbows."
85,"waxing legs.A person sits with one leg extended, applying wax in smooth strokes along the skin, from ankle to thigh, while the other leg rests bent for balance."
86,"feeding fish.A person's hand holds a container above a water surface, scattering food particles downward. Fish gather below, mouths open toward the falling food."
87,"beatboxing.The mouth is open with lips slightly pursed. The tongue is raised near the palate. Cheeks are tensed inward. Hands are cupped near the mouth, fingers loosely curled."
88,"snowboarding.A person stands sideways on a snowboard, knees slightly bent, arms extended for balance, with the board angled across the slope."
89,"snatch weight lifting.The lifter stands upright, gripping the barbell with hands wider than shoulder-width. The barbell rests on the ground directly below the lifter's hips, aligned with their feet."
90,"tap dancing.The dancer stands upright with one foot raised slightly, toes pointed downward. The other foot remains flat on the ground, heel lifted. Arms are relaxed at the sides or slightly extended for balance."
91,"shaving head.A person holds a razor near their scalp, with short hair strands visible around the tool. The razor blade touches the skin, and loose hair falls downward."
92,"breakdancing.A dancer crouches low, one hand on the ground, legs bent asymmetrically. The torso twists, free arm raised, head tilted downward, creating dynamic angular lines."
93,"giving or receiving an award.A person stands facing another, holding a plaque or trophy. Their arms are extended, one handing the award while the other reaches to receive it. Both maintain upright postures."
94,"dancing macarena.Right arm extended forward, left arm bent at elbow, hands open and facing down. Legs slightly apart, knees bent. Torso upright, head facing forward."
95,"high jump.An athlete bends backward mid-air, legs split vertically, torso arched over the bar. Arms extend upward, head tilted back, hips elevated above the shoulders. Feet point skyward in a scissor-like position."
96,"scuba diving.A diver in a wetsuit wears a mask, fins, and an oxygen tank, floating underwater with arms extended forward or at the sides, surrounded by bubbles from the regulator."
97,"front raises.The arms extend forward at shoulder height, parallel to the ground, with palms facing down or holding weights. Elbows remain slightly bent, hands aligned with the shoulders."
98,"roller skating.A person stands upright on roller skates, feet shoulder-width apart, knees slightly bent. Arms are relaxed at the sides or slightly extended for balance. The body leans forward slightly."
99,"trimming or shaving beard.A hand holds a razor near a man's face, with trimmed beard hairs falling downward. The razor blade is positioned at an angle against the cheek."
100,"milking cow.A person sits on a stool beside a cow, hands squeezing the udder, with milk streaming into a bucket placed beneath."
101,"cooking chicken.A chef's hands hold a knife slicing chicken breasts on a cutting board, with raw pieces scattered nearby and a bowl of seasoned marinade beside it."
102,"playing squash or racquetball.A player stands facing a wall, holding a racket in one hand. The racket is raised, ready to strike a small ball. The player's body is slightly crouched, legs apart for balance."
103,"pole vault.A vaulter holds a long pole vertically, planting its tip into a box. The body arches over a horizontal bar, arms extended, legs bent backward in mid-air."
104,"shot put.A person stands with one arm extended backward, holding a heavy ball near the neck, torso twisted, legs bent in a staggered stance, ready to push the ball forward."
105,"side kick.The leg extends horizontally to the side, foot flexed, knee straight. The torso leans slightly away, arms extended for balance. The standing leg remains straight."
106,"playing trumpet.A person holds a trumpet horizontally with both hands, mouthpiece pressed to lips, fingers on valves, elbows slightly bent outward, and the bell facing forward."
107,"somersaulting.A person's body is curled into a tight ball, with the head tucked close to the knees, and the back arched in a circular shape, limbs wrapped around the torso."
108,"snorkeling.A person floats face down in water, wearing a snorkel and mask, arms extended forward, legs slightly bent upward, fins submerged below the surface."
109,"shearing sheep.A person kneels beside a sheep, holding shears near its fleece. The sheep stands still, its body slightly bent, with fleece parted where the shears touch."
110,"playing harmonica.A person holds a harmonica near their mouth with both hands, fingers curled around it. The harmonica is horizontal, aligned with the lips. The elbows are bent outward."
111,"crying.A person's head slightly tilted down, with hands covering the face or eyes, shoulders hunched forward, and tears streaming down the cheeks."
112,"swimming backstroke.The swimmer lies horizontally on their back, arms alternately extending overhead in a circular motion, legs performing a flutter kick, with the face facing upwards and body aligned straight."
113,"feeding goats.A person holds out a handful of food toward several goats, their heads raised and mouths open near the outstretched hand."
114,"pumping fist.A clenched hand raised slightly above shoulder level, thumb side facing outward, with the forearm bent at a right angle to the upper arm."
115,"country line dancing.Dancers stand in parallel lines, facing forward, with arms extended sideways or downward. Feet are apart, knees slightly bent, maintaining even spacing between individuals."
116,"playing clarinet.A person holds a clarinet horizontally with both hands, fingers pressing keys, mouthpiece near lips, bell pointing outward, arms slightly bent."
117,"biking through snow.A person on a bicycle, legs bent at the knees, feet on pedals, hands gripping handlebars, body leaning slightly forward, surrounded by thick snow covering the ground."
118,"ski jumping.A skier in a crouched position, skis parallel and slightly bent, body leaning forward, arms close to the sides, poised at the edge of a steep ramp."
119,"washing dishes.Hands submerged in soapy water, holding a plate. A sponge scrubs the surface. Bubbles cling to fingers and dish edges. A faucet looms above the sink basin."
120,"passing American football (not in game).A person holds a football with both hands, arms extended forward. Another person stands facing them, arms raised to catch, hands open and ready. The ball is mid-air between them."
121,"dying hair.A person's hand holds a brush near the head, applying dye to strands of hair. The hair is partially covered with colored liquid, spreading unevenly."
122,"catching or throwing frisbee.A person's hand extends outward, fingers spread open, with a frisbee positioned mid-air, either approaching or leaving the hand at a slight upward angle."
123,"bungee jumping.A person is suspended mid-air by an elastic cord attached to their ankles, with their body extended downward and arms outstretched, facing the ground below."
124,"presenting weather forecast.A meteorologist stands in front of a large weather map, pointing at regions with a handheld pointer, while graphics display temperature and precipitation data beside them."
125,"filling eyebrows.A hand holds a small brush near the eyebrows, with the brush tip lightly touching the brow hairs. The fingers are curved gently around the brush handle."
126,"smoking.A person holds a cigarette between their fingers, near their mouth. Smoke rises upward in a thin, wispy trail from the lit end. The hand is slightly curved, palm facing inward."
127,"diving cliff.A diver extends arms forward, body straight and vertical, poised mid-air above water, feet together, head aligned with spine, hands pointed downward."
128,"hitting baseball.A batter stands sideways, holding a bat horizontally behind, facing a pitcher. The bat is poised to swing forward toward an incoming baseball at waist height."
129,"barbecuing.A person stands by a grill, holding tongs over sizzling meat. Flames flicker beneath the food, smoke rises upward, and condiments sit nearby on a tray."
130,"massaging back.A person's hands pressing firmly on another's back, fingers spread wide, thumbs moving in circular motions along the spine, palms applying steady pressure."
131,"flying kite.A kite floats in the sky, tethered by a string held below. The string angles downward from the kite to the holder's hand. The kite tilts slightly against the wind."
132,"belly dancing.The dancer's hips sway outward, arms gracefully extended to the sides, torso upright, and feet planted firmly, creating flowing curves with the body."
133,"climbing tree.A person grips tree branches with hands and feet, limbs bent, body close to the trunk, arms reaching upward, legs pushing against the bark."
134,"driving a car.A person sits in the driver's seat, hands on the steering wheel at 10 and 2 o'clock, feet near pedals, eyes forward through the windshield, surrounded by dashboard controls."
135,"pushing car.A person leans forward, hands pressing against the car's rear. The car tilts slightly, wheels touching the ground. Arms are extended, body angled toward the vehicle."
136,"tai chi.The practitioner stands upright, arms extended gracefully forward, palms facing inward, one leg bent slightly with toes lightly touching the ground."
137,"bowling.A person stands upright, holding a bowling ball with both hands near the waist, arms slightly bent, facing forward toward the pins."
138,"playing cello.A person sits upright with a cello between their knees, left hand pressing strings on the neck, right hand holding a bow horizontally across the strings."
139,"riding elephant.A person sits atop an elephant's back, legs draped over its sides, hands possibly holding reins or resting on the elephant's head or neck. The elephant stands firmly on the ground."
140,"golf putting.A golfer stands with feet shoulder-width apart, bent slightly forward, holding a putter with both hands, positioned near a golf ball on the ground."
141,"dunking basketball.A player's arms extend upward, gripping the basketball above the rim, with elbows slightly bent and wrists poised to push the ball downward into the hoop."
142,"playing paintball.Players crouch behind barriers, aiming paintball markers at opponents. Splattered paint marks cover bunkers and obstacles. Protective masks shield faces. Markers point forward, ready to fire."
143,"playing poker.A player sits at a table, holding cards in one hand, with chips stacked nearby. Other players face each other, their cards partially visible or concealed."
144,"throwing discus.The athlete stands with torso twisted, holding the discus in an outstretched hand behind the body, arm extended backward at shoulder height, legs planted firmly apart."
145,"windsurfing.A person stands on a surfboard, holding a sail attached to a mast. The board floats on water, with the sail angled against the wind. Feet are secured to the board."
146,"headbanging.The head is tilted forward sharply, with hair often falling downward. The neck is bent, bringing the chin close to the chest. The torso may lean slightly forward."
147,"motorcycling.A rider sits astride a motorcycle, hands gripping the handlebars, feet resting on footpegs, body slightly leaned forward, helmeted head facing forward."
148,"zumba.Multiple dancers in a group, arms raised at various angles, legs bent in dynamic poses, torsos slightly leaned forward or sideways, forming energetic and synchronized spatial patterns."
149,"capoeira.Two fighters engage in a low, dynamic stance; one leans forward with arms raised, the other arches backward, legs extended mid-motion, maintaining close proximity."
150,"jumping into pool.A person is mid-air, legs bent, arms extended forward, suspended above a pool's surface, with the body angled downward toward the water."
151,"walking the dog.A person holds a leash, connected to a dog's collar. The dog stands slightly ahead or beside the person, both facing the same direction. The leash forms a gentle curve between them."
152,"bench pressing.A person lies horizontally on a bench, gripping a barbell with both hands above the chest, arms extended upward, elbows slightly bent, and feet planted on the ground."
153,"yoga.The person sits cross-legged, hands resting on knees, spine straight, head aligned with the torso, feet tucked under thighs, forming a symmetrical posture."
154,"jetskiing.A person stands on a jet ski, gripping handlebars with both hands, feet planted firmly on the deck, body leaning slightly forward for balance."
155,"canoeing or kayaking.A person sits in a narrow boat, holding a paddle with both hands. The paddle dips into the water on one side, while the boat glides smoothly forward."
156,"playing guitar.A person sits with a guitar resting on their lap, hands positioned over the strings and neck, fingers pressing frets while the other hand strums near the soundhole."
157,"tango dancing.Two dancers stand close, chests nearly touching. One's right arm wraps around the other's back, while their left hands clasp at shoulder height. Their legs are slightly bent, poised for movement."
158,"mowing lawn.A person pushes a lawnmower across a grassy area, with cut grass scattered behind and uncut grass ahead. The lawnmower's blades are near the ground."
159,"pull ups.A person grips an overhead bar with both hands, arms fully extended. The body hangs vertically, feet off the ground, torso aligned straight below the bar."
160,"skateboarding.A person stands on a skateboard, feet positioned over the trucks, body slightly crouched, arms extended for balance, with the board's wheels touching the ground."
161,"arm wrestling.Two forearms stand vertically on a table, hands tightly gripping each other. Elbows rest firmly on the surface, arms angled inward, muscles tensed in opposition."
162,"playing bass guitar.A person stands with a bass guitar strapped across the torso, left hand pressing strings on the neck, right hand plucking or strumming near the bridge."
163,"feeding birds.A person's hand holds out seeds, with small birds perched nearby or pecking at the ground. The hand is slightly cupped, palm up, fingers relaxed."
164,"playing tennis.A player stands with feet apart, holding a racket in one hand, facing forward. The racket is raised diagonally, ready to strike the approaching ball."
165,"riding or walking with horse.A person sits atop a horse, legs straddling its sides, hands holding reins. The horse stands upright, its head slightly raised, body aligned beneath the rider."
166,"skiing (not slalom or cross-country).A skier stands on two parallel skis, slightly bent knees, torso leaning forward, arms holding poles angled backward, skis pointing downhill."
167,"hula hooping.A person stands upright with a hoop encircling their waist, arms slightly raised or extended outward, maintaining balance as the hoop rotates around their midsection."
168,"marching.A straight line of people standing shoulder to shoulder, arms swinging uniformly at their sides, legs lifted in synchronized steps, forming a rhythmic, forward-moving column."
169,"abseiling.A person descends vertically down a rope, suspended in mid-air, with their body leaning slightly backward, feet braced against a surface."
170,"ice skating.A person glides on ice with one leg extended back, arms outstretched for balance, and the other leg bent slightly at the knee, blades parallel to the surface."
171,"archery.An archer stands upright, holding a bow horizontally with one hand, the other hand drawing the bowstring back near the cheek. An arrow rests on the bow, aligned toward the target."
172,"reading book.A person sits with a book open in their hands, held at chest level. The head is slightly tilted downward, eyes focused on the pages. Arms are bent, elbows resting near the torso."
173,"contact juggling.A performer's hands move smoothly around a transparent sphere, fingers lightly touching its surface, guiding it in slow, fluid motions without gripping."
174,"air drumming.Hands raised mid-air, palms facing downward, fingers slightly curled as if gripping drumsticks. Arms bent at elbows, positioned shoulder-width apart, mimicking drumming motions without physical contact."
175,"making pizza.A person kneads dough on a floured surface, topped with sauce, cheese, and toppings, hands pressing and shaping the ingredients into a circular base."
176,"playing violin.A person stands upright, holding a violin under the chin with the left hand, while the right hand grips a bow drawn across the strings."
177,"rock climbing.A climber grips textured holds with hands and feet, body pressed close to the rock face, limbs extended in various directions for balance and leverage."
178,"blowing glass.A person holds a long pipe with molten glass at one end, shaping it with tools while blowing air through the pipe, creating a rounded form."
179,"playing recorder.A person holds a recorder horizontally near their mouth, fingers covering holes along the tube, elbows bent outward at the sides."
180,"playing trombone.The player holds the trombone horizontally, left hand gripping the slide near the mouthpiece, right hand extended to adjust the slide's position. The bell faces forward, slightly elevated."
181,"singing.A person stands upright, mouth open, hands often relaxed at sides or gently raised, chest slightly expanded for breath, head tilted slightly upward."
182,"spinning poi.A person holds two poi chains, each with a weighted end, extended outward from the hands. The chains curve in symmetrical arcs, forming circular paths in the air."
183,"cheerleading.Cheerleaders stand in a pyramid formation, with some kneeling or sitting at the base, others standing on their shoulders, and the top performer balanced upright, arms raised in a V-shape."
184,"brushing teeth.A person holds a toothbrush near their mouth, bristles touching teeth. The brush is angled slightly upward, with the other hand possibly holding a cup."
185,"dancing ballet.A dancer stands on one leg, the other extended gracefully behind. Arms curve softly overhead, forming a delicate oval. Torso upright, chin slightly lifted."
186,"playing ukulele.A person sits with a ukulele held against their chest, left hand pressing strings on the neck, right hand strumming near the soundhole."
187,"tobogganing.A person sits on a long, narrow sled, legs extended forward, hands gripping the sides, body slightly reclined, positioned centrally on the sled's surface."
188,"hammer throw.The athlete stands with feet apart, gripping the hammer handle with both hands. The hammer's chain extends outward, forming a circular path around the body at waist height."
189,"salsa dancing.A couple stands close, one arm extended holding the other's hand, hips slightly apart, torsos leaning slightly back, feet positioned for movement."
190,"squat.A person bends knees, lowering hips toward heels while keeping feet flat on the ground. Torso remains upright, thighs parallel to the ground, arms extended forward for balance."
191,"playing basketball.A player stands with knees slightly bent, holding a basketball in both hands near the chest, elbows out, facing a hoop with arms raised in shooting posture."
192,"crawling baby.A baby lies on its stomach, arms bent forward, legs bent backward, hands and knees touching the ground, head slightly raised, torso parallel to the floor."
193,"eating spaghetti.A fork twirls spaghetti strands, lifting them slightly above a plate. The fork is held at an angle, with loose strands draping downward toward the plate's edge."
194,"gymnastics tumbling.A gymnast arches backward, hands planted firmly on the mat, legs extended upward in a split, body forming an inverted V shape."
195,"punching bag.A person stands facing a hanging punching bag, arms extended forward with fists contacting the bag's surface, torso slightly leaned in."
196,"snowkiting.A person glides on snow, pulled by a kite. The kite floats above, connected by lines to the harness. Snow sprays from the skis or board beneath."
197,"blowing out candles.A person's face is near a cluster of candles, lips pursed toward the flames. The candles stand upright on a surface, their wicks aligned at mouth level."
198,"pushing cart.A person stands behind a cart, gripping the handle with both hands, arms extended forward, torso leaning slightly toward the cart."
199,"playing harp.A person sits upright with a large harp between their knees, hands extended to pluck strings, arms curved around the instrument's frame."
200,"tying bow tie.A bow tie is centered below the chin, with its two symmetrical loops extending horizontally to each side, connected by a narrow band around the neck."
201,"using segway.A person stands upright on a Segway, feet placed parallel on the platform, hands gripping the handlebars at waist height, body balanced between the two wheels."
202,"springboard diving.A diver stands on the edge of a springboard, arms raised overhead, toes gripping the board. The springboard bends slightly downward under their weight."
203,"taking a shower.A person stands under a showerhead, water streams down their body, arms raised to wash hair, feet on the shower floor, surrounded by steam."
204,"blowing leaves.Leaves are scattered in mid-air, some clustered together, others floating apart, with a few overlapping lightly as they drift at varying heights."
205,"yawning.The mouth is wide open, lips stretched apart, with the jaw lowered. The tongue may be slightly curled or flat, and the eyes are often partially closed or squinting."
206,"sniffing.A person's head is slightly tilted forward, with the nose elevated and nostrils flared. The upper body leans gently toward an unseen object, hands may be near the face."
207,"digging.A person bends forward, gripping a shovel with both hands. The shovel's blade is buried in the ground, displacing soil upward and to the sides."
208,shredding paper.Hands grip a sheet above a shredder's feed slot. Fingers curl inward as the paper bends downward into the machine's teeth. Torn edges fan outward near the opening.
209,"cooking on campfire.A pot hangs over a crackling campfire, supported by a tripod. Flames flicker beneath, licking the pot's base. Ingredients sit nearby, ready to be added."
210,"unloading truck.A worker stands beside a truck's open cargo area, holding a box. The box is positioned between the worker and the truck, slightly elevated above the ground."
211,"drinking shots.A person holds a small glass at mouth level, tilted slightly upward. The hand grips the glass firmly, fingers curled around its base. The head tilts back slightly to drink."
212,"washing hair.A person's hands are raised to their head, fingers spread through wet hair. The hair is slightly lifted, with water droplets clinging to strands."
213,"swinging legs.Legs extended forward, slightly bent at the knees, feet lifted off the ground, thighs parallel, lower legs angled upward, toes pointing outward or relaxed."
214,"applauding.Hands raised at chest height, palms facing each other, fingers slightly curved. Arms bent at elbows, forming a symmetrical, mirrored posture with hands aligned centrally."
215,"bending metal.A person's hands grip a metal sheet, applying force to bend it into a curved shape. The metal bends inward, forming a smooth arc under pressure."
216,"drumming fingers.Fingers slightly curved, tips lightly touching a flat surface, spaced apart, hovering just above with palms parallel to the surface."
217,"water sliding.A person slides down a curved, wet surface, arms extended forward, legs bent slightly, with water splashing around the body's contact points."
218,"climbing a rope.A person grips a vertical rope with hands and feet, arms bent upward, legs wrapped around the rope, body suspended mid-air in an upright position."
219,"whistling.Lips are pursed and slightly parted, forming a small, round opening. The tongue is raised near the front of the mouth, creating a narrow channel for air. Cheeks are slightly puffed."
220,"recording music.A microphone stands upright on a stand, positioned in front of a singer. A music sheet rests on a nearby stand, and headphones hang on the microphone stand."
221,"grinding meat.A person's hands press down on a meat grinder's handle, turning it clockwise. Ground meat emerges from the grinder's metal plate below."
222,"making tea.A hand holds a teapot above a cup, pouring hot water. Tea leaves float inside the cup. A spoon rests beside the saucer. Steam rises from the liquid."
